no,tautan,gambar,tipe,judul,lokasi,harga
10866,https://infolelang.bri.co.id/home/detailAsset?id_aset=KFPR9&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20200519WA0017_20211008165128.jpg,jual_damai,"SHGB No. 1805/Tirtajaya, SHGB No. 1806/Tirtajaya & SHGB No. 1807/Tirtajaya","SUKMAJAYA, DEPOK KOT.",IDR 4.012.000.000
10867,https://infolelang.bri.co.id/home/detailAsset?id_aset=XQETA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/Yessi2jpeg_20211008120047.jpg,lelang,Tanah dan Bangunan Gudang,"TELUKNAGA, TANGERANG KAB.",IDR 2.000.000.000
10868,https://infolelang.bri.co.id/home/detailAsset?id_aset=3CAJV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/PTSGMResize4SHM662_20211008121353.jpg,lelang,Tanah dan Bangunan,"KEBAYORAN BARU, JAKARTA SELATAN",IDR 1.500.000.000
10869,https://infolelang.bri.co.id/home/detailAsset?id_aset=CDG5U&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/SariGrahaSHM25861_20211008121736.jpg,lelang,Tanah dan Bangunan Rumah Tinggal,"KEBAYORAN BARU, JAKARTA SELATAN",IDR 2.250.000.000
10870,https://infolelang.bri.co.id/home/detailAsset?id_aset=WMGK7&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/Tinton4_20211008122240.jpg,lelang,Tanah dan Bangunan Rumah Tinggal,"KEBAYORAN LAMA, JAKARTA SELATAN",IDR 2.750.000.000
10871,https://infolelang.bri.co.id/home/detailAsset?id_aset=56IU4&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/CMK2_20211008122838.jpg,lelang,Tanah dan Bangunan Ruko,"PANCORAN, JAKARTA SELATAN",IDR 4.900.000.000
10872,https://infolelang.bri.co.id/home/detailAsset?id_aset=LMQ1R&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/RUMAHBALTOM_20211008153808.jpg,jual_damai,TANAH DAN BANGUNAN RUMAH,"TOMOHON SELATAN, TOMOHON KOT.",IDR 2.850.000.000
10873,https://infolelang.bri.co.id/home/detailAsset?id_aset=KVCHA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/RUKOBALTOM_20211008154805.jpg,jual_damai,TANAH DAN BANGUNAN RUKO,"TOMOHON TENGAH, TOMOHON KOT.",IDR 1.800.000.000
10874,https://infolelang.bri.co.id/home/detailAsset?id_aset=LX58E&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/10/KAPLINGSAPUTRAMOTOR_20211008160529.jpg,jual_damai,TANAH KAPLING,"TOMOHON UTARA, TOMOHON KOT.",IDR 140.000.000
10875,https://infolelang.bri.co.id/home/detailAsset?id_aset=UW1TI&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/rukoGABUNGAN_20211011160153.jpg,jual_damai,TANAH DAN BANGUNAN RUKO,"TOMOHON UTARA, TOMOHON KOT.",IDR 1.450.000.000
10876,https://infolelang.bri.co.id/home/detailAsset?id_aset=IHCD4&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/GABUNGAN_20211011161509.jpg,jual_damai,TANAH DAN BANGUNAN RUMAH,"TOMOHON UTARA, TOMOHON KOT.",IDR 350.000.000
10877,https://infolelang.bri.co.id/home/detailAsset?id_aset=2WTPE&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/10/ini_20211007155913.jpg,jual_damai,Tanah Kintal,"PARIGI, PARIGI MOUTONG KAB.",IDR 55.000.000
10878,https://infolelang.bri.co.id/home/detailAsset?id_aset=XNJ5H&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,RUMAH DI KEBAK JUMANTONO,"JUMANTONO, KARANGANYAR KAB.",IDR 704.000.000
10879,https://infolelang.bri.co.id/home/detailAsset?id_aset=SQ5TF&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,SAWAH DI KEBAK JUMANTONO,"JUMANTONO, KARANGANYAR KAB.",IDR 162.000.000
10880,https://infolelang.bri.co.id/home/detailAsset?id_aset=1F38M&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20200630WA0016Small_20211011090348.jpg,lelang,RUMAH DI PINGGIR JALAN RAYA KARANGANYAR-MOJOGEDANG,"KARANGANYAR, KARANGANYAR KAB.",IDR 1.503.000.000
10881,https://infolelang.bri.co.id/home/detailAsset?id_aset=T6QMY&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/Copyof20200416_114804_20211011083909.jpg,lelang,RUMAH,"MOJOLABAN, SUKOHARJO KAB.",IDR 250.000.000
10882,https://infolelang.bri.co.id/home/detailAsset?id_aset=ETZA1&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG_20210324_110002Small_20211011094228.jpg,lelang,RUMAH,"KARANGANYAR, KARANGANYAR KAB.",IDR 3.000.000.000
10883,https://infolelang.bri.co.id/home/detailAsset?id_aset=SDWE5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/IMG20201017WA0106_20210830081918.jpg,lelang,Rumah Roby Puasandhi,"GROGOL, SUKOHARJO KAB.",IDR 1.000.000.000
10884,https://infolelang.bri.co.id/home/detailAsset?id_aset=TZM47&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/IMG20201017WA0103_20210830082424.jpg,lelang,Rumah Roby Puasandhi,"GROGOL, SUKOHARJO KAB.",IDR 500.000.000
10885,https://infolelang.bri.co.id/home/detailAsset?id_aset=XR25D&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/IMG20201017WA0115_20210830082732.jpg,lelang,Rumah Roby Puasandhi,"GROGOL, SUKOHARJO KAB.",IDR 500.000.000
10886,https://infolelang.bri.co.id/home/detailAsset?id_aset=FNO59&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/IMG20201017WA0089_20210830101801.jpg,lelang,Rumah Iwan Gunawan,"GROGOL, SUKOHARJO KAB.",IDR 1.200.000.000
10887,https://infolelang.bri.co.id/home/detailAsset?id_aset=FTMQL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20201017WA0225_20211005155807.jpg,lelang,Rumah Imam Hanafi,"BANJARSARI, SURAKARTA (SOLO) KOT.",IDR 380.000.000
10888,https://infolelang.bri.co.id/home/detailAsset?id_aset=5KSLX&id_category=mesin,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20201017WA0083_20211005161733.jpg,lelang,MESIN BORDIR SUGIARTO,"NOGOSARI, BOYOLALI KAB.",IDR 60.000.000
10889,https://infolelang.bri.co.id/home/detailAsset?id_aset=NWYUS&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20201017WA0189_20211005163538.jpg,lelang,Rumah Retna Kusumastuti,"KARANGANOM, KLATEN KAB.",IDR 990.000.000
10890,https://infolelang.bri.co.id/home/detailAsset?id_aset=T7HIX&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/20130327_105613_20211005164700.jpg,lelang,Rumah Siti Fatimah,"BANJARSARI, SURAKARTA (SOLO) KOT.",IDR 450.000.000
10891,https://infolelang.bri.co.id/home/detailAsset?id_aset=H8GW9&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/20130327_105709_20211005165524.jpg,lelang,Rumah Siti Fatimah,"BANJARSARI, SURAKARTA (SOLO) KOT.",IDR 525.000.000
10892,https://infolelang.bri.co.id/home/detailAsset?id_aset=2LDCV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20200626WA0113_20211008164157.jpg,lelang,RUMAH TRI JOKO,"MOJOSONGO, BOYOLALI KAB.",IDR 270.000.000
10893,https://infolelang.bri.co.id/home/detailAsset?id_aset=A2HSW&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20200628WA0010_20211008164946.jpg,lelang,RUMAH DIYAN PURDIYANTO ,"NGEMPLAK, BOYOLALI KAB.",IDR 280.000.000
10894,https://infolelang.bri.co.id/home/detailAsset?id_aset=DN93R&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20201103WA0112_20211008165907.jpg,lelang,RUMAH EMILYA,"JEBRES, SURAKARTA (SOLO) KOT.",IDR 800.000.000
10895,https://infolelang.bri.co.id/home/detailAsset?id_aset=FEON6&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/11/WhatsAppImage20200220at105100A_20201123174853.jpg,lelang,RUMAH DI JL CIPINANG BARU,", JAKARTA TIMUR",IDR 11.601.900.000
10896,https://infolelang.bri.co.id/home/detailAsset?id_aset=OBFJP&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/IMG20210129WA0016_20210810085429.jpg,lelang,Tanah Pekarangan dengan Bangunan Rumah Tempat Tinggal,"MENDOYO, JEMBRANA KAB.",IDR 277.000.000
10897,https://infolelang.bri.co.id/home/detailAsset?id_aset=HJUM5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/TampakKejalan_20211011085918.jpg,lelang,Tanah Pekarangan dengan Bangunan Rumah Tempat Tinggal,"NEGARA, JEMBRANA KAB.",IDR 250.000.000
10898,https://infolelang.bri.co.id/home/detailAsset?id_aset=NG1ZC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/20210719_091049_20211006165126.jpg,lelang,tanah dan bangunan gudang/pabrik di Purbalingga,"PADAMARA, PURBALINGGA KAB.",IDR 1.500.000.000
10899,https://infolelang.bri.co.id/home/detailAsset?id_aset=QFD47&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/20210408_155718_20211006165753.jpg,lelang,tanah dan bangunan kantor gudang/pabrik di Purbalingga,"PADAMARA, PURBALINGGA KAB.",IDR 550.000.000
10900,https://infolelang.bri.co.id/home/detailAsset?id_aset=KW3JD&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/06/CIMG7305_20210609145544.JPG,jual_damai,TOKO ITC CEMPAKA MAS,"KEMAYORAN, JAKARTA PUSAT",IDR 75.000.000
10901,https://infolelang.bri.co.id/home/detailAsset?id_aset=EXC1W&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/06/FOTO_20210609150720.jpg,jual_damai,TOKO THAMRIN CITY,"TANAH ABANG, JAKARTA PUSAT",IDR 75.000.000
10902,https://infolelang.bri.co.id/home/detailAsset?id_aset=H1OTB&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/06/RUANGTAMU_20210609163542.jpg,jual_damai,APARTEMEN RAJAWALI KEMAYORAN,"SAWAH BESAR, JAKARTA PUSAT",IDR 400.000.000
10903,https://infolelang.bri.co.id/home/detailAsset?id_aset=I42J8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/TAMPAKDEPAN_20211007085110.jpg,lelang,RUMAH TINGGAL,"KOJA, JAKARTA UTARA",IDR 2.500.000.000
10904,https://infolelang.bri.co.id/home/detailAsset?id_aset=E9TW3&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,rumah tinggal,"CURUG, TANGERANG KAB.",IDR 503.000.000
10905,https://infolelang.bri.co.id/home/detailAsset?id_aset=NO6SV&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,tanah,"CILINCING, JAKARTA UTARA",IDR 13.000.000.000
10906,https://infolelang.bri.co.id/home/detailAsset?id_aset=AUV5B&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/DSCN0758_20210812173658.JPG,lelang,TANAH BERIKUT BANGUNAN,"BATUI, LUWUK BANGGAI KAB.",IDR 354.000.000
10907,https://infolelang.bri.co.id/home/detailAsset?id_aset=RVWF8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/IMG20171026155123_20210812174749.jpg,lelang,TANAH BERIKUT BANGUNAN,"LUWUK BANGGAI, LUWUK BANGGAI KAB.",IDR 2.000.000.000
10908,https://infolelang.bri.co.id/home/detailAsset?id_aset=I9AVC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/08/IMG20190801120640_20210812175458.jpg,lelang,RUMAH TINGGAL,"LUWUK BANGGAI, LUWUK BANGGAI KAB.",IDR 237.450.000
10909,https://infolelang.bri.co.id/home/detailAsset?id_aset=MDBEY&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/10/IMG20210914141333_20211008202219.jpg,lelang,TANAH PEKARANGAN,"LUWUK BANGGAI, LUWUK BANGGAI KAB.",IDR 1.743.000.000
10910,https://infolelang.bri.co.id/home/detailAsset?id_aset=JW6EF&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 39/ SININDIAN AN MASHUR O ADATI,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 600.000.000
10911,https://infolelang.bri.co.id/home/detailAsset?id_aset=Y9UEH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 70/PANGI AN NETY MANURAPON,"SANGTOMBOLANG, BOLAANG MONGONDOW KAB.",IDR 125.000.000
10912,https://infolelang.bri.co.id/home/detailAsset?id_aset=QES89&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 929/ BIGA,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 250.000.000
10913,https://infolelang.bri.co.id/home/detailAsset?id_aset=EBJQO&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,"SHM NO 00101 / LANGAGON , SHM NO 113/ LANGAGON","BOLAANG, BOLAANG MONGONDOW KAB.",IDR 340.000.000
10914,https://infolelang.bri.co.id/home/detailAsset?id_aset=C9PXU&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM 1004/MOTOBOI KECIL,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 1.795.000.000
10915,https://infolelang.bri.co.id/home/detailAsset?id_aset=6PFSB&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/fotorumahsumarnokompres_20211008173253.jpg,lelang,TANAH DAN BANGUNAN,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 560.000.000
10916,https://infolelang.bri.co.id/home/detailAsset?id_aset=NOH4W&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 1113 /KOTAMOBAGU,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 375.000.000
10917,https://infolelang.bri.co.id/home/detailAsset?id_aset=P13OU&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 227/POYOWA KECIL AN HABEL LOKIMAN,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 125.000.000
10918,https://infolelang.bri.co.id/home/detailAsset?id_aset=SG8PL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 493/ BIGA AN OLIN ABDUN,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 135.000.000
10919,https://infolelang.bri.co.id/home/detailAsset?id_aset=PMHO5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 158/LOLAN,"BOLAANG, BOLAANG MONGONDOW KAB.",IDR 250.000.000
10920,https://infolelang.bri.co.id/home/detailAsset?id_aset=NSDFI&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 02 /TORUAKAT ,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 200.000.000
10921,https://infolelang.bri.co.id/home/detailAsset?id_aset=C7AZH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO395/MOTABGANG AN ROLLY THOMAS,"LOLAK, BOLAANG MONGONDOW KAB.",IDR 105.000.000
10922,https://infolelang.bri.co.id/home/detailAsset?id_aset=39BRK&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 364/BOROKO AN SITI N TANAIJO,"KAIDIPANG, BOLAANG MONGONDOW KAB.",IDR 255.000.000
10923,https://infolelang.bri.co.id/home/detailAsset?id_aset=AVBY9&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM  NO 466/MOPUYA SELATAN,"DUMOGA BARAT, BOLAANG MONGONDOW KAB.",IDR 350.000.000
10924,https://infolelang.bri.co.id/home/detailAsset?id_aset=CE56U&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 141/ GENGGULANG,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 565.000.000
10925,https://infolelang.bri.co.id/home/detailAsset?id_aset=7OPZL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 1045/ GOGAGOMAN,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 2.700.000.000
10926,https://infolelang.bri.co.id/home/detailAsset?id_aset=83C4T&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 191/ MOTABANG AN ROLLY THOMAS,"LOLAK, BOLAANG MONGONDOW KAB.",IDR 190.000.000
10927,https://infolelang.bri.co.id/home/detailAsset?id_aset=SKNUA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,"SHM NO 467 / POYOWA KECIL, SHM NO 489/ POYOWA KECIL","KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 650.000.000
10928,https://infolelang.bri.co.id/home/detailAsset?id_aset=59AU8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 25/POBUNDAYAN,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 250.000.000
10929,https://infolelang.bri.co.id/home/detailAsset?id_aset=GU3M7&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM 131/MOLIBAGU ,"BOLAANG UKI, BOLAANG MONGONDOW KAB.",IDR 750.000.000
10930,https://infolelang.bri.co.id/home/detailAsset?id_aset=X3NPW&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 256/ GENGGULANG ,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 364.000.000
10931,https://infolelang.bri.co.id/home/detailAsset?id_aset=RX2V8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 952 / MOTOBOI KECIL,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 600.000.000
10932,https://infolelang.bri.co.id/home/detailAsset?id_aset=59HPO&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,SHM NO 1066/ KOTOBANGON,"KOTAMOBAGU, BOLAANG MONGONDOW KAB.",IDR 600.000.000
10933,https://infolelang.bri.co.id/home/detailAsset?id_aset=79ZFI&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/fotorumahjefriwaurankompres_20211008175915.jpg,lelang,SHM NO.385/POIGAR,"POIGAR, BOLAANG MONGONDOW KAB.",IDR 250.000.000
10934,https://infolelang.bri.co.id/home/detailAsset?id_aset=1BOZD&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/fotorumahlettydamopoliikompres_20211008182114.jpg,lelang,SHM NO.00113/LANGAGON I,"BOLAANG, BOLAANG MONGONDOW KAB.",IDR 200.000.000
10935,https://infolelang.bri.co.id/home/detailAsset?id_aset=JL7SV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Mulyono,"KEBUMEN, KEBUMEN KAB.",IDR 750.000.000
10936,https://infolelang.bri.co.id/home/detailAsset?id_aset=QFPWU&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Mansur,"PURING, KEBUMEN KAB.",IDR 440.000.000
10937,https://infolelang.bri.co.id/home/detailAsset?id_aset=PLEVW&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Lucia Ken Yuli Astuti,"KUTOWINANGUN, KEBUMEN KAB.",IDR 210.000.000
10938,https://infolelang.bri.co.id/home/detailAsset?id_aset=7PZ6L&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Rizal Kusnadi,"KARANGANYAR, KEBUMEN KAB.",IDR 210.000.000
10939,https://infolelang.bri.co.id/home/detailAsset?id_aset=8R1VA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Sugeng,"ALIYAN, KEBUMEN KAB.",IDR 490.000.000
10940,https://infolelang.bri.co.id/home/detailAsset?id_aset=9U51L&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Agus Winarto,"PETANAHAN, KEBUMEN KAB.",IDR 233.000.000
10941,https://infolelang.bri.co.id/home/detailAsset?id_aset=E2TCU&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Mutmainah,"KUTOWINANGUN, KEBUMEN KAB.",IDR 650.000.000
10942,https://infolelang.bri.co.id/home/detailAsset?id_aset=6PMON&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,Sadam Husen,"KEBUMEN, KEBUMEN KAB.",IDR 300.000.000
10943,https://infolelang.bri.co.id/home/detailAsset?id_aset=WQKF7&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/Huaditan_20211008100923.jpg,lelang,Tanah Berikut Banguan,"BIAU, BUOL KAB.",IDR 485.000.000
10944,https://infolelang.bri.co.id/home/detailAsset?id_aset=9HDK7&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/FridaAAAA_20211008100018.jpg,lelang,Tanah Berikut Banguan,"GALANG, BUOL TOLI-TOLI KAB.",IDR 100.000.000
10945,https://infolelang.bri.co.id/home/detailAsset?id_aset=DWI8M&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/Haj_20211008095144.jpg,lelang,Tanah Berikut Banguan,"GALANG, BUOL TOLI-TOLI KAB.",IDR 195.400.000
10946,https://infolelang.bri.co.id/home/detailAsset?id_aset=Z3GID&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/HEIDYCTACCO_20210914184010.jpg,lelang,SHM 798,"LIMBOTO, GORONTALO KAB.",IDR 302.000.000
10947,https://infolelang.bri.co.id/home/detailAsset?id_aset=R56NZ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/02LUHUCopy_20210914190042.jpg,lelang,SHM 707,"TALAGA BIRU, GORONTALO KAB.",IDR 267.400.000
10948,https://infolelang.bri.co.id/home/detailAsset?id_aset=9W65H&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/02_20210914190856.jpg,lelang,SHM 396,"TILAMUTA, BOWALEMO KAB.",IDR 360.000.000
10949,https://infolelang.bri.co.id/home/detailAsset?id_aset=URNQ4&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/09/04_20210914191504.jpg,lelang,SHM 321,"WONOSARI, BOWALEMO KAB.",IDR 329.000.000
10950,https://infolelang.bri.co.id/home/detailAsset?id_aset=N74UT&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/3_20211007171131.jpg,lelang,SHM AN MUN KADIR,"LIMBOTO, GORONTALO KAB.",IDR 543.000.000
10951,https://infolelang.bri.co.id/home/detailAsset?id_aset=2KY5W&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/2_20211007183335.jpg,lelang,RUMAH & GUDANG MILIK GAFAR BUNUIYO,"ANGGREK, GORONTALO KAB.",IDR 944.000.000
10952,https://infolelang.bri.co.id/home/detailAsset?id_aset=QTPAF&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/10/Sawah01_20211007184209.jpg,lelang,SAWAH MILIK SUTARNO KEMAT,"BOLIYOHUTO, GORONTALO KAB.",IDR 248.075.000
10953,https://infolelang.bri.co.id/home/detailAsset?id_aset=SXL6V&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/3_20211007185004.jpg,lelang,RUMAH MILIK KUNARYO SUTARNO,"BOLIYOHUTO, GORONTALO KAB.",IDR 255.100.000
10954,https://infolelang.bri.co.id/home/detailAsset?id_aset=X2CQY&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/01_20211007190306.jpg,lelang,RUMAH MILIK LINA,"TILAMUTA, BOWALEMO KAB.",IDR 79.000.000
